,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
4103,6.0,218.0,4.37,36.0,19.0,121.0,7.0,4.33,2010.0,66.9
4106,5.666666666666667,206.0,4.58,31.5,19.0,118.0,7.11,4.26,2014.0,87.3
4107,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,64.5
4115,5.75,214.0,4.76,30.0,17.0,110.0,7.13,4.5,2013.0,65.7
4117,5.833333333333333,213.0,4.57,35.0,22.0,117.0,6.97,4.04,2012.0,75.4
4119,5.916666666666667,196.0,4.37,34.5,18.0,120.0,7.0,4.24,2010.0,71.5
4122,5.833333333333333,227.0,4.55,37.0,19.0,121.0,7.1,4.4,2009.0,51.5
4123,6.0,204.0,4.63,35.0,19.0,123.0,7.0,4.24,2013.0,54.6
4124,5.5,196.0,4.59,33.0,19.0,113.0,7.31,4.26,2011.0,80.0
4128,5.75,203.0,4.4,38.0,25.0,126.0,7.24,4.18,2011.0,75.4
4130,5.833333333333333,215.0,4.52,31.5,19.0,111.0,7.13,4.21,2012.0,50.8
4132,6.0,218.0,4.45,36.5,17.0,123.0,7.07,4.28,2012.0,49.9
4133,5.916666666666667,225.0,4.65,36.0,18.0,118.0,6.78,4.21,2011.0,52.0
4134,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,51.7
4137,5.666666666666667,216.0,4.55,33.0,27.0,122.0,6.7,4.17,2013.0,64.5
4140,5.833333333333333,210.0,4.46,41.5,19.0,125.0,6.93,4.1,2009.0,72.4
4141,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,76.0
4144,6.0,214.0,4.48,37.5,17.0,126.0,7.16,4.3,2014.0,60.5
4148,6.0,230.0,4.62,34.5,21.0,120.0,7.0,4.24,2011.0,53.9
4152,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,51.3
4153,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,76.0
4154,5.75,174.0,4.39,32.0,8.0,124.0,7.0,4.24,2014.0,61.9
4157,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,62.8
4158,5.916666666666667,222.0,4.45,35.5,16.0,121.0,7.37,4.25,2014.0,57.9
4161,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,72.8
4172,5.75,193.0,4.49,34.5,20.0,120.0,7.0,4.24,2012.0,37.5
4173,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,49.6
4177,5.666666666666667,201.0,4.42,32.5,17.0,105.0,6.94,4.37,2006.0,53.6
4184,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,47.8
4185,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,47.8
4186,5.833333333333333,207.0,4.51,34.5,18.0,120.0,7.0,4.24,2011.0,40.3
4187,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,44.2
4188,5.833333333333333,214.0,4.66,32.0,15.0,118.0,6.88,4.4,2013.0,36.4
4194,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,43.7
4198,5.666666666666667,195.0,4.48,35.0,17.0,118.0,7.15,4.15,2013.0,27.7
4204,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,29.9
4205,5.833333333333333,212.0,4.7,37.0,18.0,122.0,7.0,4.24,2014.0,32.2
4206,5.75,214.0,4.45,35.5,25.0,121.0,7.0,4.24,2006.0,29.3
4210,5.75,207.0,4.69,32.5,19.0,115.0,7.08,4.38,2014.0,26.5
4213,5.916666666666667,217.0,4.5,35.5,25.0,115.0,6.84,4.27,2009.0,22.6
4218,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,30.2
4219,6.0,209.0,4.6,35.5,16.0,118.0,7.0,4.24,2014.0,21.2
4220,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,39.2
4226,5.916666666666667,198.0,4.4,36.5,18.0,120.0,7.0,4.24,2010.0,24.7
4227,5.833333333333333,220.0,4.54,43.0,27.0,125.0,6.69,4.02,2013.0,19.7
4234,5.583333333333333,207.0,4.39,36.0,18.0,116.0,7.08,4.38,2006.0,27.7
4237,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,20.8
4238,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,29.1
4241,5.916666666666667,222.0,4.55,38.0,21.0,119.0,6.96,4.44,2012.0,17.7
4247,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,24.0
4252,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,23.1
4253,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,20.6
4254,5.833333333333333,214.0,4.73,39.0,21.0,125.0,6.85,4.09,2013.0,20.6
4256,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,21.5
4257,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,18.8
4258,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,23.9
4261,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,18.1
4263,6.0,208.0,4.67,34.5,19.0,120.0,7.0,4.24,2014.0,20.0
4269,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,16.8
4270,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.5
4271,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,21.2
4272,5.916666666666667,229.0,4.64,33.0,15.0,107.0,7.56,4.67,2010.0,13.9
4281,6.0,233.0,4.43,34.0,18.0,117.0,7.1,4.08,2005.0,15.7
4286,6.0,220.0,4.57,35.0,19.0,111.0,6.85,4.29,2009.0,11.0
4287,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.9
4290,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,14.7
4291,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,11.7
4296,5.583333333333333,192.0,4.42,34.5,21.0,120.0,7.0,4.24,2013.0,15.9
4297,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,10.9
4298,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.7
4300,5.833333333333333,206.0,4.4,32.5,21.0,114.0,7.17,4.24,2012.0,9.1
4303,6.083333333333333,217.0,4.4,38.5,19.0,127.0,7.09,4.4,2007.0,11.3
4305,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.6
4307,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.5
4313,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.1
4320,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,16.1
4322,5.75,216.0,4.34,40.0,27.0,117.0,6.99,4.29,2009.0,10.0
4325,5.833333333333333,218.0,4.75,34.5,22.0,119.0,7.0,4.24,2013.0,7.3
4326,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.2
4337,5.75,204.0,4.57,32.0,23.0,114.0,7.05,4.2,2014.0,11.1
4349,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.8
4351,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.2
4356,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,10.1
4362,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.9
4364,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.3
4366,5.833333333333333,223.0,4.53,35.0,28.0,115.0,7.0,4.62,2013.0,4.2
4368,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.0
4371,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.7
4375,5.916666666666667,213.0,4.73,34.0,21.0,118.0,7.15,4.2,2011.0,1.9
4377,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.6
4381,6.083333333333333,226.0,4.52,34.5,28.0,122.0,6.88,4.22,2007.0,2.5
4384,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.4
4386,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.2
4390,5.833333333333333,225.0,4.82,29.5,20.0,106.0,7.24,4.49,2014.0,3.1
4396,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.3
4397,5.666666666666667,194.0,4.35,35.0,15.0,123.0,6.88,4.12,2012.0,0.9
4405,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.6
4408,5.666666666666667,204.0,4.44,35.0,20.0,111.0,7.27,4.31,2012.0,0.2
4411,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.1
4416,5.916666666666667,224.0,4.47,34.0,19.0,125.0,6.96,4.29,2008.0,43.349999999999994
4417,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.9
4424,5.833333333333333,205.0,4.48,34.0,24.0,118.0,7.36,4.19,2012.0,-2.0
4426,5.916666666666667,200.0,4.38,30.5,19.0,122.0,6.8,4.22,2008.0,378.0
4427,5.833333333333333,198.0,4.5,34.5,19.0,120.0,7.0,4.24,2009.0,330.6
4429,6.083333333333333,217.0,4.44,33.0,23.0,118.0,6.84,4.23,2008.0,337.3
4431,5.916666666666667,215.0,4.46,35.5,20.0,125.0,7.05,4.55,2007.0,275.3
4432,5.916666666666667,217.0,4.5,35.5,25.0,115.0,6.84,4.27,2009.0,296.6
4440,5.916666666666667,231.0,4.55,34.5,19.0,120.0,7.0,4.24,2013.0,242.5
4442,6.0,213.0,4.37,34.5,21.0,124.0,7.28,4.18,2011.0,258.1
4443,6.083333333333333,217.0,4.4,38.5,19.0,127.0,7.09,4.4,2007.0,232.7
4446,5.916666666666667,197.0,4.24,35.0,19.0,130.0,7.0,4.24,2008.0,240.2
4449,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,234.7
4451,5.916666666666667,201.0,4.37,34.5,19.0,120.0,7.0,4.24,2006.0,239.2
4452,6.0,218.0,4.37,36.0,19.0,121.0,7.0,4.33,2010.0,210.4
4455,5.75,217.0,4.58,34.5,19.0,120.0,7.0,4.24,2005.0,190.9
4456,6.083333333333333,230.0,4.6,31.5,24.0,118.0,6.75,4.24,2013.0,216.9
4459,5.833333333333333,219.0,4.63,35.5,16.0,117.0,7.01,4.19,2012.0,178.3
4462,5.666666666666667,202.0,4.53,33.5,19.0,122.0,6.91,4.12,2013.0,222.9
4466,5.916666666666667,220.0,4.68,36.5,19.0,120.0,6.84,4.17,2010.0,216.7
4469,5.666666666666667,216.0,4.55,33.0,27.0,122.0,6.7,4.17,2013.0,183.4
4476,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,223.4
4481,5.583333333333333,207.0,4.39,36.0,18.0,116.0,7.08,4.38,2006.0,187.0
4486,6.083333333333333,231.0,4.52,34.0,29.0,120.0,6.86,4.2,2009.0,174.5
4488,5.75,214.0,4.45,35.5,25.0,121.0,7.0,4.24,2006.0,163.6
4490,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,211.2
4501,5.75,199.0,4.61,34.0,19.0,122.0,7.0,4.24,2013.0,165.3
4522,5.833333333333333,225.0,4.41,33.5,26.0,117.0,7.0,4.18,2008.0,144.1
4523,5.833333333333333,210.0,4.46,41.5,19.0,125.0,6.93,4.1,2009.0,150.1
4524,5.916666666666667,196.0,4.37,34.5,18.0,120.0,7.0,4.24,2010.0,154.8
4526,5.666666666666667,199.0,4.42,31.5,23.0,119.0,6.65,4.2,2008.0,178.1
4527,6.0,241.0,4.7,35.0,18.0,117.0,6.85,4.49,2010.0,121.0
4529,5.916666666666667,225.0,4.65,36.0,18.0,118.0,6.78,4.21,2011.0,127.5
4531,5.916666666666667,219.0,4.6,30.5,24.0,114.0,7.0,4.24,2008.0,119.8
4534,6.083333333333333,241.0,4.55,34.5,19.0,120.0,7.0,4.24,2004.0,148.4
4538,5.916666666666667,220.0,4.34,40.5,26.0,124.0,6.91,4.12,2010.0,145.1
4539,5.75,228.0,4.48,34.5,19.0,120.0,7.0,4.24,2012.0,144.9
4547,5.833333333333333,207.0,4.51,34.5,18.0,120.0,7.0,4.24,2011.0,140.1
4548,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,104.3
4549,5.5,187.0,4.47,33.0,23.0,105.0,6.96,3.96,2005.0,173.4
4556,5.916666666666667,212.0,4.34,33.0,19.0,120.0,7.0,4.24,2012.0,123.9
4558,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,123.5
4561,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,110.2
4572,5.5,196.0,4.59,33.0,19.0,113.0,7.31,4.26,2011.0,141.3
4573,5.833333333333333,214.0,4.66,32.0,15.0,118.0,6.88,4.4,2013.0,108.4
4574,5.833333333333333,210.0,4.49,34.0,31.0,115.0,6.95,4.28,2011.0,134.5
4575,6.083333333333333,226.0,4.69,34.5,23.0,120.0,7.0,4.24,2009.0,108.5
4580,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,131.5
4582,6.0,230.0,4.62,34.5,21.0,120.0,7.0,4.24,2011.0,97.9
4583,6.166666666666667,218.0,4.5,36.0,15.0,119.0,6.89,4.23,2010.0,92.2
4584,6.083333333333333,211.0,4.33,33.0,19.0,128.0,7.0,4.24,2008.0,98.3
4585,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,111.8
4590,5.916666666666667,219.0,4.4,36.5,11.0,119.0,6.67,4.01,2011.0,107.5
4597,6.0,224.0,4.37,37.0,24.0,115.0,7.35,4.33,2009.0,93.5
4607,6.0,220.0,4.57,35.0,19.0,111.0,6.85,4.29,2009.0,114.3
4608,6.0,218.0,4.45,36.5,17.0,123.0,7.07,4.28,2012.0,86.0
4617,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,91.0
4619,5.916666666666667,222.0,4.55,38.0,21.0,119.0,6.96,4.44,2012.0,81.3
4620,5.916666666666667,227.0,4.37,33.5,31.0,121.0,6.96,4.38,2013.0,70.7
4624,5.583333333333333,199.0,4.46,35.0,24.0,122.0,6.74,4.21,2011.0,61.1
4631,5.833333333333333,227.0,4.55,37.0,19.0,121.0,7.1,4.4,2009.0,63.4
4637,5.75,223.0,4.46,36.0,28.0,120.0,6.79,4.16,2012.0,68.2
4643,5.75,203.0,4.4,38.0,25.0,126.0,7.24,4.18,2011.0,69.2
4644,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,61.8
4653,5.75,215.0,4.62,31.5,21.0,118.0,7.13,4.62,2011.0,58.4
4657,6.0,223.0,4.45,34.5,19.0,120.0,7.0,4.24,2003.0,57.7
4659,6.083333333333333,243.0,4.62,34.5,19.0,120.0,7.0,4.24,2007.0,52.5
4667,6.0,231.0,4.5,38.0,22.0,118.0,6.94,4.25,2010.0,60.1
4668,6.333333333333333,267.0,4.56,37.0,19.0,118.0,7.53,4.46,2005.0,49.1
4670,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,57.3
4685,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,44.0
4687,5.75,200.0,4.42,37.0,17.0,120.0,7.0,4.24,2012.0,49.7
4689,5.833333333333333,223.0,4.53,35.0,28.0,115.0,7.0,4.62,2013.0,47.9
4691,6.083333333333333,226.0,4.52,34.5,28.0,122.0,6.88,4.22,2007.0,65.1
4692,5.666666666666667,204.0,4.44,35.0,20.0,111.0,7.27,4.31,2012.0,42.8
4693,5.75,198.0,4.55,34.0,19.0,112.0,6.7,4.09,2007.0,41.8
4695,6.0,204.0,4.63,35.0,19.0,123.0,7.0,4.24,2013.0,42.5
4697,5.75,193.0,4.49,34.5,20.0,120.0,7.0,4.24,2012.0,56.4
4698,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,39.2
4699,5.916666666666667,229.0,4.77,30.0,22.0,104.0,7.09,4.37,2011.0,38.9
4703,5.833333333333333,215.0,4.52,31.5,19.0,111.0,7.13,4.21,2012.0,37.9
4704,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,47.6
4714,5.833333333333333,222.0,4.42,36.0,28.0,122.0,7.16,4.31,2012.0,38.4
4717,6.0,233.0,4.43,34.0,18.0,117.0,7.1,4.08,2005.0,35.7
4718,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,28.4
4719,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,29.5
4721,5.916666666666667,229.0,4.64,33.0,15.0,107.0,7.56,4.67,2010.0,34.1
4722,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,50.6
4727,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,31.5
4729,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,27.8
4730,5.916666666666667,211.0,4.4,34.0,19.0,117.0,7.15,4.2,2011.0,34.5
4732,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,36.3
4734,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,30.9
4735,5.833333333333333,207.0,4.44,33.5,19.0,124.0,6.9,4.19,2008.0,31.7
4738,5.833333333333333,235.0,4.46,36.5,28.0,128.0,7.0,4.24,2008.0,29.4
4739,6.083333333333333,233.0,4.67,33.0,15.0,121.0,7.09,4.49,2010.0,23.6
4743,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,37.5
4746,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,37.8
4748,5.833333333333333,215.0,4.48,34.0,20.0,119.0,6.88,4.24,2008.0,23.5
4749,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,25.9
4750,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,24.9
4751,5.75,214.0,4.76,30.0,17.0,110.0,7.13,4.5,2013.0,26.6
4753,5.833333333333333,205.0,4.49,31.5,18.0,115.0,6.89,4.31,2013.0,21.7
4754,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,25.5
4757,5.833333333333333,206.0,4.38,41.0,19.0,132.0,7.09,4.12,2012.0,19.4
4758,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,29.9
4760,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,28.9
4763,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,26.2
4770,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,24.1
4771,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,20.5
4775,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,24.0
4779,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,17.1
4785,5.833333333333333,197.0,4.39,33.0,19.0,116.0,6.95,4.32,2012.0,22.9
4789,5.666666666666667,194.0,4.62,26.5,26.0,112.0,6.96,4.24,2008.0,26.3
4792,5.833333333333333,201.0,4.68,32.0,19.0,118.0,7.0,4.24,2013.0,15.1
4793,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.5
4797,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,18.1
4803,5.833333333333333,213.0,4.57,35.0,22.0,117.0,6.97,4.04,2012.0,10.0
4811,6.0,208.0,4.43,39.5,14.0,118.0,6.89,4.22,2009.0,10.0
4813,5.666666666666667,194.0,4.35,35.0,15.0,123.0,6.88,4.12,2012.0,9.5
4815,5.833333333333333,220.0,4.54,43.0,27.0,125.0,6.69,4.02,2013.0,7.9
4825,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.5
4827,5.833333333333333,206.0,4.4,32.5,21.0,114.0,7.17,4.24,2012.0,14.0
4831,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.9
4833,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.8
4837,5.833333333333333,219.0,4.59,33.0,23.0,115.0,7.03,4.19,2012.0,6.8
4840,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.5
4841,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.7
4842,6.0,194.0,4.33,34.5,13.0,120.0,7.0,4.24,2011.0,7.8
4847,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.9
4851,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.6
4852,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.0
4853,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.7
4858,5.666666666666667,224.0,4.6,32.0,17.0,119.0,7.15,4.12,2013.0,3.8
4862,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.5
4863,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.7
4864,6.0,225.0,4.45,34.0,20.0,114.0,6.91,4.15,2011.0,6.3
4866,6.083333333333333,249.0,4.55,34.5,19.0,120.0,7.0,4.24,2004.0,8.6
4870,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,14.1
4875,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.1
4881,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.9
4884,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.5
4885,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.2
4887,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.6
4889,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.7
4891,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.0
4899,5.916666666666667,208.0,4.55,30.5,15.0,119.0,7.12,4.4,2013.0,2.1
4900,5.75,199.0,4.8,32.5,18.0,112.0,7.17,4.21,2013.0,3.0
4905,5.75,216.0,4.34,40.0,27.0,117.0,6.99,4.29,2009.0,1.7
4906,5.833333333333333,200.0,4.44,36.0,21.0,125.0,6.82,4.08,2009.0,4.4
4908,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.1
4909,5.75,196.0,4.52,35.5,20.0,122.0,6.87,4.2,2013.0,3.4
4914,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.5
4915,6.0,227.0,4.56,38.0,21.0,122.0,6.82,4.4,2011.0,0.9
4916,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.8
4922,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.5
4926,5.833333333333333,228.0,4.62,34.5,19.0,120.0,7.0,4.24,2013.0,1.0
4929,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.6
4930,5.916666666666667,213.0,4.56,37.5,16.0,124.0,7.0,4.24,2013.0,0.9
4934,5.916666666666667,213.0,4.73,34.0,21.0,118.0,7.15,4.2,2011.0,0.2
4941,6.0,212.0,4.65,34.0,20.0,113.0,7.07,4.18,2011.0,1.3
4943,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.6
4944,5.666666666666667,201.0,4.42,32.5,17.0,105.0,6.94,4.37,2006.0,0.1
4948,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,-0.6
4952,6.083333333333333,217.0,4.4,38.5,19.0,127.0,7.09,4.4,2007.0,347.4
4953,5.75,223.0,4.46,36.0,28.0,120.0,6.79,4.16,2012.0,311.6
4954,6.083333333333333,226.0,4.69,34.5,23.0,120.0,7.0,4.24,2009.0,302.1
4955,5.916666666666667,215.0,4.46,35.5,20.0,125.0,7.05,4.55,2007.0,269.6
4956,5.833333333333333,219.0,4.63,35.5,16.0,117.0,7.01,4.19,2012.0,252.0
4957,5.666666666666667,199.0,4.42,31.5,23.0,119.0,6.65,4.2,2008.0,283.1
4960,5.916666666666667,196.0,4.37,34.5,18.0,120.0,7.0,4.24,2010.0,255.3
4965,5.916666666666667,200.0,4.38,30.5,19.0,122.0,6.8,4.22,2008.0,239.5
4966,5.75,228.0,4.48,34.5,19.0,120.0,7.0,4.24,2012.0,254.7
4967,5.75,217.0,4.58,34.5,19.0,120.0,7.0,4.24,2005.0,230.8
4969,5.916666666666667,225.0,4.65,36.0,18.0,118.0,6.78,4.21,2011.0,205.4
4977,6.083333333333333,217.0,4.44,33.0,23.0,118.0,6.84,4.23,2008.0,221.4
4979,5.916666666666667,197.0,4.24,35.0,19.0,130.0,7.0,4.24,2008.0,211.5
4982,5.916666666666667,201.0,4.37,34.5,19.0,120.0,7.0,4.24,2006.0,206.8
4986,5.833333333333333,227.0,4.55,37.0,19.0,121.0,7.1,4.4,2009.0,186.4
4990,6.083333333333333,241.0,4.55,34.5,19.0,120.0,7.0,4.24,2004.0,200.6
4995,5.833333333333333,237.0,4.49,31.0,22.0,114.0,7.5,4.15,2004.0,175.8
4996,5.75,198.0,4.55,34.0,19.0,112.0,6.7,4.09,2007.0,179.0
4999,5.916666666666667,219.0,4.6,30.5,24.0,114.0,7.0,4.24,2008.0,173.8
5000,6.0,227.0,4.56,38.0,21.0,122.0,6.82,4.4,2011.0,183.2
5001,5.833333333333333,198.0,4.5,34.5,19.0,120.0,7.0,4.24,2009.0,199.3
5007,5.5,187.0,4.47,33.0,23.0,105.0,6.96,3.96,2005.0,216.1
5015,5.75,214.0,4.45,35.5,25.0,121.0,7.0,4.24,2006.0,143.4
5028,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,156.7
5051,5.833333333333333,219.0,4.59,33.0,23.0,115.0,7.03,4.19,2012.0,131.6
5053,6.0,223.0,4.45,34.5,19.0,120.0,7.0,4.24,2003.0,139.2
5056,6.083333333333333,211.0,4.33,33.0,19.0,128.0,7.0,4.24,2008.0,152.5
5057,6.0,213.0,4.37,34.5,21.0,124.0,7.28,4.18,2011.0,146.4
5064,5.916666666666667,220.0,4.68,36.5,19.0,120.0,6.84,4.17,2010.0,155.9
5068,6.0,218.0,4.37,36.0,19.0,121.0,7.0,4.33,2010.0,136.9
5070,6.0,224.0,4.37,37.0,24.0,115.0,7.35,4.33,2009.0,109.1
5075,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,133.7
