,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
2319,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,195.9
2322,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,200.0
2323,6.0,195.0,4.46,35.0,15.0,115.0,7.03,4.32,2015.0,198.2
2325,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,224.5
2327,6.416666666666667,231.0,4.53,37.0,12.0,121.0,7.08,4.26,2014.0,203.1
2328,6.333333333333333,232.0,4.7,38.5,17.0,122.0,6.915,4.21,2015.0,195.0
2330,6.0,198.0,4.42,36.0,12.0,121.0,6.915,4.21,2015.0,193.5
2342,6.25,224.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,205.9
2343,5.75,183.0,4.34,36.0,15.0,121.0,6.915,4.21,2012.0,175.6
2346,6.166666666666667,225.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,186.4
2347,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,174.7
2351,6.166666666666667,204.0,4.62,31.0,15.0,116.0,6.75,4.08,2017.0,176.9
2352,6.083333333333333,215.0,4.54,36.0,15.0,121.0,6.915,4.21,2009.0,171.8
2354,5.75,183.0,4.27,36.0,13.0,132.0,6.915,4.21,2013.0,168.6
2356,6.083333333333333,209.0,4.5,34.0,14.0,119.0,7.03,4.12,2012.0,176.0
2388,6.083333333333333,211.0,4.42,33.0,15.0,120.0,6.71,3.98,2015.0,158.4
2392,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,159.6
2393,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,174.3
2394,6.083333333333333,211.0,4.43,34.0,16.0,126.0,6.95,4.34,2014.0,146.3
2395,6.0,201.0,4.51,33.5,14.0,117.0,7.15,4.47,2013.0,163.3
2396,6.0,175.0,4.4,38.0,15.0,124.0,7.09,4.21,2014.0,150.3
2397,6.0,217.0,4.54,36.0,20.0,121.0,6.88,4.19,2012.0,156.2
2403,6.0,199.0,4.33,40.0,14.0,129.0,6.9,4.27,2009.0,151.2
2405,5.833333333333333,172.0,4.31,38.0,14.0,119.0,6.915,4.21,2012.0,130.3
2406,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,137.8
2407,5.666666666666667,185.0,4.56,37.0,10.0,115.0,7.17,4.32,2015.0,160.3
2408,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,159.4
2409,6.0,192.0,4.52,38.0,15.0,127.0,6.915,4.01,2014.0,147.9
2410,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,132.8
2412,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,138.6
2413,6.416666666666667,240.0,4.61,32.5,13.0,119.0,7.33,4.39,2014.0,135.2
2416,5.833333333333333,194.0,4.48,41.0,20.0,123.0,7.0,4.35,2016.0,144.5
2417,6.166666666666667,202.0,4.5,41.0,14.0,131.0,6.84,4.08,2016.0,119.8
2418,6.0,186.0,4.32,33.5,10.0,126.0,6.93,4.27,2016.0,113.2
2419,6.25,217.0,4.51,31.0,15.0,123.0,7.03,4.35,2008.0,137.2
2421,6.333333333333333,211.0,4.42,39.0,16.0,124.0,7.18,4.15,2014.0,132.5
2426,6.0,199.0,4.64,35.5,8.0,119.0,6.68,4.11,2014.0,126.3
2431,5.833333333333333,182.0,4.4,35.5,15.0,121.0,6.89,4.07,2015.0,124.3
2432,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,138.9
2434,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,109.6
2438,5.75,202.0,4.43,37.5,10.0,123.0,7.0,4.21,2014.0,116.0
2439,6.166666666666667,211.0,4.58,36.0,15.0,115.0,6.81,4.23,2010.0,124.8
2440,6.25,209.0,4.45,36.5,17.0,125.0,6.915,4.21,2015.0,130.0
2442,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,102.7
2450,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,128.7
2453,5.916666666666667,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,114.5
2454,6.333333333333333,218.0,4.5,35.5,18.0,120.0,7.0,4.15,2017.0,94.6
2456,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,105.0
2457,5.833333333333333,196.0,4.49,38.5,15.0,121.0,6.93,4.18,2012.0,126.4
2459,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,93.5
2464,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,97.3
2466,6.25,217.0,4.54,36.0,15.0,121.0,6.915,4.21,2010.0,116.3
2468,6.0,198.0,4.43,36.0,15.0,121.0,6.915,4.21,2009.0,102.0
2470,6.083333333333333,198.0,4.55,31.0,14.0,120.0,7.23,4.5,2014.0,99.4
2471,6.083333333333333,209.0,4.42,36.0,19.0,126.0,7.01,4.0,2017.0,92.5
2476,6.166666666666667,208.0,4.52,32.5,11.0,119.0,7.01,4.32,2013.0,111.3
2480,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,91.4
2482,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,86.0
2483,6.083333333333333,204.0,4.41,41.0,19.0,126.0,6.72,4.13,2011.0,90.7
2485,6.0,201.0,4.57,33.5,8.0,116.0,6.915,4.21,2016.0,89.6
2486,6.083333333333333,217.0,4.52,36.0,15.0,126.0,7.06,4.18,2014.0,82.0
2487,5.666666666666667,181.0,4.63,33.0,13.0,117.0,6.74,4.01,2017.0,96.0
2490,6.166666666666667,221.0,4.4,39.5,13.0,132.0,7.02,4.3,2014.0,77.1
2493,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,64.7
2494,6.5,225.0,4.56,32.5,21.0,121.0,7.33,4.51,2014.0,73.4
2496,6.0,210.0,4.42,36.5,20.0,125.0,6.9,4.19,2008.0,90.0
2499,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,74.0
2500,5.833333333333333,179.0,4.34,36.5,15.0,119.0,6.91,4.12,2014.0,69.9
2501,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,81.7
2503,6.0,188.0,4.46,33.0,15.0,119.0,6.82,4.27,2014.0,77.9
2504,6.083333333333333,206.0,4.53,37.0,10.0,130.0,6.76,4.2,2016.0,65.9
2505,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,90.5
2506,5.75,197.0,4.45,39.5,15.0,120.0,6.69,3.95,2014.0,75.7
2509,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,68.2
2512,6.166666666666667,201.0,4.45,36.5,15.0,133.0,6.79,4.01,2017.0,70.6
2513,5.916666666666667,194.0,4.42,40.5,17.0,129.0,6.915,4.21,2016.0,65.5
2514,6.166666666666667,215.0,4.52,36.0,23.0,121.0,6.915,4.21,2014.0,61.7
2516,6.083333333333333,196.0,4.64,32.0,13.0,116.0,6.915,4.21,2016.0,68.6
2517,6.0,189.0,4.47,36.5,11.0,123.0,6.91,4.33,2013.0,60.3
2521,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,57.5
2522,5.833333333333333,192.0,4.56,36.5,11.0,114.0,6.63,4.21,2015.0,60.1
2523,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,65.3
2525,6.0,178.0,4.48,36.0,15.0,121.0,6.915,4.21,2017.0,66.9
2531,6.25,218.0,4.47,37.0,23.0,124.0,6.915,4.47,2009.0,57.6
2540,6.25,209.0,4.48,36.0,15.0,121.0,6.915,4.21,2017.0,69.5
2545,6.083333333333333,190.0,4.54,31.5,8.0,123.0,6.915,4.21,2016.0,44.8
2546,6.166666666666667,215.0,4.43,38.0,18.0,132.0,6.915,4.21,2016.0,62.7
2548,6.083333333333333,197.0,4.58,34.0,11.0,119.0,6.9,4.35,2016.0,56.5
2549,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,58.2
2550,5.75,192.0,4.46,39.0,20.0,122.0,6.77,4.01,2014.0,52.5
2559,5.916666666666667,203.0,4.5,33.5,13.0,132.0,6.57,4.21,2017.0,49.4
2560,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,44.5
2561,6.25,212.0,4.46,35.5,21.0,120.0,6.95,4.18,2014.0,57.2
2562,5.833333333333333,182.0,4.39,38.0,11.0,120.0,6.93,4.03,2012.0,49.8
2564,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,42.7
2565,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,39.7
2569,6.333333333333333,221.0,4.53,36.0,15.0,121.0,6.915,4.21,2017.0,44.6
2572,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,45.1
2576,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,40.7
2577,6.083333333333333,203.0,4.68,34.0,9.0,125.0,6.73,4.21,2017.0,41.7
2581,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,58.6
2586,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,35.6
2588,5.75,189.0,4.56,34.5,16.0,120.0,6.915,4.21,2011.0,45.7
2591,6.25,196.0,4.67,33.0,15.0,127.0,7.4,4.28,2016.0,46.3
2597,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.7
2598,6.083333333333333,201.0,4.5,35.0,17.0,123.0,6.65,4.07,2016.0,41.3
2601,6.083333333333333,203.0,4.59,34.5,15.0,123.0,6.77,4.19,2016.0,42.2
2602,5.833333333333333,185.0,4.33,37.0,13.0,122.0,6.7,4.11,2015.0,32.1
2603,6.166666666666667,221.0,4.52,33.0,12.0,117.0,6.915,4.21,2016.0,40.0
2607,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,36.9
2608,6.166666666666667,213.0,4.35,45.0,18.0,139.0,7.06,4.3,2015.0,28.5
2609,6.166666666666667,203.0,4.32,36.0,12.0,121.0,6.915,4.21,2009.0,26.1
2610,5.916666666666667,196.0,4.31,37.0,18.0,119.0,7.09,4.33,2017.0,32.9
2615,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.0
2621,6.25,194.0,4.52,37.0,15.0,124.0,6.83,4.13,2017.0,27.4
2622,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,16.7
2624,5.833333333333333,195.0,4.51,33.0,10.0,113.0,6.97,4.26,2015.0,21.2
2628,6.333333333333333,229.0,4.52,37.0,15.0,120.0,6.915,4.21,2006.0,33.4
2633,6.166666666666667,210.0,4.3,38.5,16.0,126.0,6.8,4.18,2009.0,15.9
2636,6.0,210.0,4.41,38.0,16.0,122.0,6.96,4.08,2015.0,22.4
2639,6.0,183.0,4.52,36.0,15.0,121.0,6.915,4.21,2009.0,20.1
2640,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.2
2641,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,28.3
2642,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,20.8
2644,5.916666666666667,203.0,4.52,31.0,15.0,115.0,6.915,4.21,2016.0,24.0
2647,6.25,208.0,4.4,30.5,10.0,121.0,7.05,4.19,2017.0,18.5
2653,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.0
2654,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,16.2
2656,5.75,179.0,4.48,34.5,15.0,115.0,6.87,4.07,2006.0,25.1
2664,5.916666666666667,198.0,4.58,32.5,12.0,116.0,7.12,4.19,2016.0,16.4
2666,5.916666666666667,204.0,4.49,34.0,15.0,124.0,6.915,4.21,2017.0,16.9
2669,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.6
2670,6.083333333333333,224.0,4.45,34.5,24.0,117.0,6.9,4.14,2011.0,22.8
2672,6.0,189.0,4.65,31.5,12.0,114.0,6.93,4.46,2017.0,18.1
2674,6.166666666666667,217.0,4.44,42.0,15.0,123.0,6.915,4.21,2015.0,12.8
2677,6.333333333333333,218.0,4.48,32.5,15.0,121.0,6.915,4.21,2017.0,20.5
2680,6.166666666666667,202.0,4.53,35.0,11.0,119.0,6.74,4.13,2017.0,18.4
2683,5.666666666666667,181.0,4.51,32.0,11.0,116.0,6.77,4.0,2017.0,14.6
2684,5.666666666666667,195.0,4.3,40.5,15.0,126.0,6.65,4.28,2009.0,14.3
2685,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,9.6
2687,6.083333333333333,188.0,4.42,38.5,11.0,124.0,6.6,4.22,2016.0,13.3
2688,6.25,220.0,4.4,36.5,16.0,122.0,6.915,4.21,2012.0,17.8
2689,6.333333333333333,196.0,4.44,39.5,15.0,136.0,6.915,4.33,2013.0,12.3
2690,6.166666666666667,212.0,4.48,36.0,15.0,121.0,6.915,4.21,2015.0,17.7
2691,6.25,220.0,4.5,34.0,15.0,119.0,7.1,4.23,2012.0,13.6
2694,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.2
2696,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.4
2697,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.4
2700,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,17.4
2703,6.0,211.0,4.5,35.5,14.0,120.0,6.915,4.21,2016.0,13.9
2704,6.083333333333333,212.0,4.43,41.0,23.0,131.0,6.98,4.06,2015.0,13.0
2705,6.166666666666667,214.0,4.45,36.0,17.0,124.0,6.915,4.21,2017.0,15.1
2706,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,12.0
2711,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,12.3
2712,5.916666666666667,195.0,4.62,33.5,11.0,113.0,7.19,4.39,2014.0,15.2
2714,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.5
2719,6.166666666666667,224.0,4.67,35.5,15.0,117.0,6.93,4.13,2015.0,6.2
2722,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,9.4
2730,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.6
2734,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.8
2735,5.916666666666667,189.0,4.45,37.0,20.0,120.0,6.8,4.02,2013.0,8.1
2736,6.083333333333333,195.0,4.5,30.5,4.0,117.0,6.8,4.08,2014.0,7.4
2738,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,6.9
2740,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,8.1
2744,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.8
2748,6.166666666666667,222.0,4.48,36.0,19.0,121.0,7.07,4.33,2017.0,7.3
2753,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.5
2755,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.6
2757,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.3
2764,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,6.0
2767,6.25,204.0,4.47,35.5,10.0,132.0,6.7,4.09,2017.0,3.8
2774,6.25,220.0,4.6,39.0,15.0,127.0,7.0,4.0,2014.0,2.7
2776,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,6.3
2777,5.916666666666667,193.0,4.44,34.5,15.0,118.0,6.97,4.18,2015.0,3.4
2778,6.083333333333333,219.0,4.57,37.0,20.0,118.0,6.915,4.21,2010.0,2.2
2780,5.916666666666667,176.0,4.51,31.0,15.0,120.0,6.57,4.12,2008.0,1.8
2781,5.916666666666667,191.0,4.5,32.0,8.0,118.0,6.83,4.2,2017.0,3.1
2782,6.166666666666667,212.0,4.56,29.5,11.0,107.0,6.915,4.31,2013.0,1.8
2784,6.25,219.0,4.42,37.5,20.0,123.0,6.64,3.98,2014.0,3.2
2788,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.5
2789,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.3
2792,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.5
2793,6.25,215.0,4.35,36.5,23.0,123.0,6.92,4.14,2015.0,2.6
2801,6.083333333333333,198.0,4.5,36.5,15.0,118.0,7.08,4.2,2014.0,1.1
2806,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.4
2808,6.166666666666667,209.0,4.45,35.5,12.0,122.0,6.96,4.46,2016.0,1.3
2812,5.583333333333333,173.0,4.42,36.0,11.0,123.0,6.64,4.15,2017.0,3.3
2813,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,0.1
2814,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,0.2
2815,5.916666666666667,188.0,4.22,37.0,15.0,133.0,6.915,4.21,2017.0,-0.8
2829,6.416666666666667,231.0,4.53,37.0,12.0,121.0,7.08,4.26,2014.0,304.1
2830,6.25,217.0,4.51,31.0,15.0,123.0,7.03,4.35,2008.0,304.7
2831,5.833333333333333,186.0,4.56,33.5,13.0,105.0,6.98,4.18,2010.0,307.3
2834,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,296.6
2837,5.75,183.0,4.34,36.0,15.0,121.0,6.915,4.21,2012.0,273.8
2840,6.25,220.0,4.34,38.5,17.0,135.0,6.66,4.25,2011.0,259.9
2842,6.083333333333333,212.0,4.56,39.5,14.0,123.0,6.82,4.3,2014.0,246.7
2843,5.833333333333333,189.0,4.33,36.0,16.0,120.0,6.76,3.81,2014.0,246.3
2849,6.25,212.0,4.57,35.0,18.0,126.0,6.8,4.13,2016.0,255.7
2852,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,253.6
2853,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,217.0
2859,6.083333333333333,215.0,4.54,36.0,15.0,121.0,6.915,4.21,2009.0,239.3
2861,6.083333333333333,211.0,4.42,33.0,15.0,120.0,6.71,3.98,2015.0,232.3
2864,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,216.9
2865,6.0,217.0,4.54,36.0,20.0,121.0,6.88,4.19,2012.0,211.5
2872,5.916666666666667,205.0,4.65,28.5,12.0,110.0,6.915,4.21,2014.0,231.3
2873,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,243.8
2875,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,213.4
2876,6.25,224.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,226.3
2878,6.416666666666667,240.0,4.61,32.5,13.0,119.0,7.33,4.39,2014.0,197.1
2882,5.916666666666667,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,212.6
2884,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,230.3
2885,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,223.1
2886,6.0,199.0,4.33,40.0,14.0,129.0,6.9,4.27,2009.0,202.8
2887,5.666666666666667,185.0,4.56,37.0,10.0,115.0,7.17,4.32,2015.0,197.5
2888,6.166666666666667,225.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,180.0
2890,6.25,218.0,4.47,37.0,23.0,124.0,6.915,4.47,2009.0,196.2
2892,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,168.6
2893,6.25,220.0,4.6,39.0,15.0,127.0,7.0,4.0,2014.0,199.3
2896,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,195.2
2916,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,180.5
2917,6.0,210.0,4.42,36.5,20.0,125.0,6.9,4.19,2008.0,201.1
2918,6.166666666666667,211.0,4.58,36.0,15.0,115.0,6.81,4.23,2010.0,186.0
2920,6.333333333333333,211.0,4.48,34.5,18.0,126.0,6.91,4.21,2011.0,186.4
2921,5.916666666666667,195.0,4.62,33.5,11.0,113.0,7.19,4.39,2014.0,191.5
2922,6.083333333333333,214.0,4.57,36.0,15.0,115.0,6.915,4.5,2013.0,197.4
2923,5.833333333333333,194.0,4.48,41.0,20.0,123.0,7.0,4.35,2016.0,184.4
2925,6.166666666666667,199.0,4.46,33.0,22.0,112.0,6.81,4.11,2012.0,172.3
2926,6.0,192.0,4.52,38.0,15.0,127.0,6.915,4.01,2014.0,178.4
2928,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,189.0
2929,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,183.9
2930,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,179.5
2932,6.166666666666667,225.0,4.41,36.0,19.0,121.0,6.915,4.21,2014.0,168.9
2935,6.0,195.0,4.46,35.0,15.0,115.0,7.03,4.32,2015.0,193.3
2937,6.083333333333333,216.0,4.72,33.5,15.0,114.0,7.35,4.33,2003.0,173.4
2938,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,140.0
2939,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,159.0
2941,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,163.0
2943,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,139.1
2947,6.25,212.0,4.46,35.5,21.0,120.0,6.95,4.18,2014.0,171.4
2948,6.25,209.0,4.45,36.5,17.0,125.0,6.915,4.21,2015.0,154.4
2949,6.333333333333333,229.0,4.52,37.0,15.0,120.0,6.915,4.21,2006.0,155.8
2951,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,146.1
2953,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,128.9
2955,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,148.8
2956,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,146.8
2957,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,148.3
2962,5.833333333333333,172.0,4.31,38.0,14.0,119.0,6.915,4.21,2012.0,132.4
2965,5.75,189.0,4.56,34.5,16.0,120.0,6.915,4.21,2011.0,146.7
2966,5.833333333333333,182.0,4.4,35.5,15.0,121.0,6.89,4.07,2015.0,124.1
2971,6.0,186.0,4.32,33.5,10.0,126.0,6.93,4.27,2016.0,128.2
2972,6.166666666666667,208.0,4.52,32.5,11.0,119.0,7.01,4.32,2013.0,125.4
2978,6.25,220.0,4.4,36.5,16.0,122.0,6.915,4.21,2012.0,115.8
2979,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,133.0
2981,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,126.0
2986,6.25,220.0,4.5,34.0,15.0,119.0,7.1,4.23,2012.0,115.4
2987,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,111.7
2988,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,114.9
2991,6.166666666666667,221.0,4.4,39.5,13.0,132.0,7.02,4.3,2014.0,102.6
2996,6.083333333333333,197.0,4.58,34.0,11.0,119.0,6.9,4.35,2016.0,124.1
3000,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,119.6
3001,6.166666666666667,212.0,4.48,36.0,15.0,121.0,6.915,4.21,2015.0,101.1
3003,6.0,201.0,4.51,33.5,14.0,117.0,7.15,4.47,2013.0,118.9
3005,5.833333333333333,185.0,4.33,37.0,13.0,122.0,6.7,4.11,2015.0,98.8
3007,6.083333333333333,198.0,4.55,31.0,14.0,120.0,7.23,4.5,2014.0,100.7
3008,6.0,198.0,4.43,36.0,15.0,121.0,6.915,4.21,2009.0,109.5
3010,5.833333333333333,179.0,4.34,36.5,15.0,119.0,6.91,4.12,2014.0,103.7
3011,6.0,198.0,4.45,36.0,15.0,129.0,6.94,4.34,2016.0,96.1
3012,6.166666666666667,194.0,4.55,33.5,11.0,114.0,6.915,4.21,2016.0,105.3
3013,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,101.6
3014,6.333333333333333,232.0,4.7,38.5,17.0,122.0,6.915,4.21,2015.0,86.1
3018,5.75,183.0,4.27,36.0,13.0,132.0,6.915,4.21,2013.0,90.1
3019,5.833333333333333,196.0,4.49,38.5,15.0,121.0,6.93,4.18,2012.0,90.1
3020,5.916666666666667,194.0,4.42,40.5,17.0,129.0,6.915,4.21,2016.0,93.3
3023,6.083333333333333,212.0,4.43,41.0,23.0,131.0,6.98,4.06,2015.0,77.9
3024,6.083333333333333,209.0,4.5,34.0,14.0,119.0,7.03,4.12,2012.0,98.0
3026,5.833333333333333,184.0,4.39,36.0,24.0,124.0,7.07,4.34,2008.0,87.9
3027,6.083333333333333,211.0,4.43,34.0,16.0,126.0,6.95,4.34,2014.0,83.0
3032,6.166666666666667,213.0,4.35,45.0,18.0,139.0,7.06,4.3,2015.0,97.0
3034,6.0,198.0,4.42,36.0,12.0,121.0,6.915,4.21,2015.0,87.9
3039,6.416666666666667,237.0,4.49,33.5,13.0,119.0,6.89,4.45,2015.0,87.2
3041,5.75,202.0,4.43,37.5,10.0,123.0,7.0,4.21,2014.0,81.9
3043,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,83.4
3046,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,70.0
3049,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,69.3
3050,6.5,225.0,4.56,32.5,21.0,121.0,7.33,4.51,2014.0,72.1
3054,6.083333333333333,204.0,4.41,41.0,19.0,126.0,6.72,4.13,2011.0,64.7
3055,5.833333333333333,192.0,4.56,36.5,11.0,114.0,6.63,4.21,2015.0,65.3
3058,6.333333333333333,196.0,4.44,39.5,15.0,136.0,6.915,4.33,2013.0,52.9
3063,6.0,204.0,4.53,33.0,8.0,118.0,6.91,4.01,2013.0,77.8
3064,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,55.9
3066,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,67.8
3072,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,56.9
3081,6.166666666666667,212.0,4.56,29.5,11.0,107.0,6.915,4.31,2013.0,52.4
3082,6.166666666666667,210.0,4.3,38.5,16.0,126.0,6.8,4.18,2009.0,41.4
3083,6.0,175.0,4.4,38.0,15.0,124.0,7.09,4.21,2014.0,56.3
